N,steps,residual
100,1366,0.00131625
100,1367,0.00131523
100,1368,0.00131345
100,1369,0.00131247
100,1370,0.00131066
100,1371,0.00130972
100,1372,0.00130788
100,1373,0.00130698
100,1374,0.00130511
100,1375,0.00130425
100,1376,0.00130234
100,1377,0.00130152
100,1378,0.00129958
100,1379,0.0012988
100,1380,0.00129683
100,1381,0.00129609
100,1382,0.00129408
100,1383,0.00129339
100,1384,0.00129135
100,1385,0.00129069
100,1386,0.00128867
100,1387,0.001288
100,1388,0.00128602
100,1389,0.00128532
100,1390,0.00128338
100,1391,0.00128264
100,1392,0.00128074
100,1393,0.00127998
100,1394,0.00127811
100,1395,0.00127731
100,1396,0.00127549
100,1397,0.00127466
100,1398,0.00127287
100,1399,0.00127201
100,1400,0.00127026
100,1401,0.00126937
100,1402,0.00126766
100,1403,0.00126674
100,1404,0.00126506
100,1405,0.00126412
100,1406,0.00126247
100,1407,0.0012615
100,1408,0.00125989
100,1409,0.00125888
100,1410,0.00125732
100,1411,0.00125628
100,1412,0.00125475
100,1413,0.00125368
100,1414,0.00125219
100,1415,0.00125109
100,1416,0.00124963
100,1417,0.00124851
100,1418,0.00124708
100,1419,0.00124593
100,1420,0.00124454
100,1421,0.00124336
100,1422,0.00124201
100,1423,0.0012408
100,1424,0.00123948
100,1425,0.00123824
100,1426,0.00123696
100,1427,0.00123569
100,1428,0.00123444
100,1429,0.00123315
100,1430,0.00123193
100,1431,0.0012307
100,1432,0.00122943
100,1433,0.00122825
100,1434,0.00122693
100,1435,0.00122581
100,1436,0.00122445
100,1437,0.00122337
100,1438,0.00122196
100,1439,0.00122094
100,1440,0.00121949
100,1441,0.00121852
100,1442,0.00121702
100,1443,0.0012161
100,1444,0.00121456
100,1445,0.00121369
100,1446,0.0012121
100,1447,0.00121129
100,1448,0.00120965
100,1449,0.00120889
100,1450,0.00120721
100,1451,0.00120649
100,1452,0.00120477
100,1453,0.00120411
100,1454,0.00120234
100,1455,0.00120173
100,1456,0.00119991
100,1457,0.00119935
100,1458,0.00119751
100,1459,0.00119699
100,1460,0.00119512
100,1461,0.00119462
100,1462,0.00119273
100,1463,0.00119227
100,1464,0.00119035
100,1465,0.00118992
100,1466,0.00118798
100,1467,0.00118758
100,1468,0.00118561
100,1469,0.00118524
100,1470,0.00118327
100,1471,0.00118291
100,1472,0.00118098
100,1473,0.00118058
100,1474,0.0011787
100,1475,0.00117826
100,1476,0.00117642
100,1477,0.00117595
100,1478,0.00117415
100,1479,0.00117364
100,1480,0.00117188
100,1481,0.00117134
100,1482,0.00116962
100,1483,0.00116904
100,1484,0.00116737
100,1485,0.00116675
100,1486,0.00116512
100,1487,0.00116447
100,1488,0.00116287
100,1489,0.00116219
100,1490,0.00116064
100,1491,0.00115991
100,1492,0.0011584
100,1493,0.00115765
100,1494,0.00115618
100,1495,0.00115539
100,1496,0.00115396
100,1497,0.00115313
100,1498,0.00115174
100,1499,0.00115088
100,1500,0.00114953
100,1501,0.00114864
100,1502,0.00114733
100,1503,0.0011464
100,1504,0.00114513
100,1505,0.00114417
100,1506,0.00114294
100,1507,0.00114194
100,1508,0.00114075
100,1509,0.00113972
100,1510,0.00113857
100,1511,0.0011375
100,1512,0.00113639
100,1513,0.00113529
100,1514,0.00113422
100,1515,0.00113309
100,1516,0.00113206
100,1517,0.00113089
100,1518,0.0011299
100,1519,0.0011287
100,1520,0.00112774
100,1521,0.00112651
100,1522,0.00112559
100,1523,0.00112433
100,1524,0.00112345
100,1525,0.00112216
100,1526,0.00112131
100,1527,0.00112005
100,1528,0.00111918
100,1529,0.00111795
100,1530,0.00111705
100,1531,0.00111585
100,1532,0.00111492
100,1533,0.00111375
100,1534,0.00111281
100,1535,0.00111167
100,1536,0.0011107
100,1537,0.00110958
100,1538,0.00110859
100,1539,0.0011075
100,1540,0.00110649
100,1541,0.00110543
100,1542,0.00110439
100,1543,0.00110336
100,1544,0.0011023
100,1545,0.0011013
100,1546,0.00110021
100,1547,0.00109924
100,1548,0.0010982
100,1549,0.00109719
100,1550,0.00109619
100,1551,0.00109514
100,1552,0.00109419
100,1553,0.0010931
100,1554,0.0010922
100,1555,0.00109106
100,1556,0.00109021
100,1557,0.00108903
100,1558,0.00108822
100,1559,0.001087
100,1560,0.00108624
100,1561,0.00108498
100,1562,0.00108427
100,1563,0.00108296
100,1564,0.0010823
100,1565,0.00108094
100,1566,0.00108033
100,1567,0.00107894
100,1568,0.00107837
100,1569,0.00107693
100,1570,0.00107641
100,1571,0.00107493
100,1572,0.00107446
100,1573,0.00107294
100,1574,0.00107251
100,1575,0.00107096
100,1576,0.00107057
100,1577,0.001069
100,1578,0.00106863
100,1579,0.00106704
100,1580,0.0010667
100,1581,0.00106509
100,1582,0.00106477
100,1583,0.00106314
100,1584,0.00106284
100,1585,0.00106119
100,1586,0.00106092
100,1587,0.00105925
100,1588,0.00105901
100,1589,0.00105732
100,1590,0.00105709
100,1591,0.00105539
100,1592,0.00105519
100,1593,0.00105346
100,1594,0.00105329
100,1595,0.00105154
100,1596,0.00105139
100,1597,0.00104966
100,1598,0.0010495
100,1599,0.00104779
100,1600,0.00104761
100,1601,0.00104593
100,1602,0.00104572
100,1603,0.00104407
100,1604,0.00104384
100,1605,0.00104222
100,1606,0.00104197
100,1607,0.00104037
100,1608,0.0010401
100,1609,0.00103852
100,1610,0.00103823
100,1611,0.00103668
100,1612,0.00103637
100,1613,0.00103485
100,1614,0.00103451
100,1615,0.00103303
100,1616,0.00103266
100,1617,0.00103121
100,1618,0.00103081
100,1619,0.0010294
100,1620,0.00102896
100,1621,0.00102759
100,1622,0.00102712
100,1623,0.00102579
100,1624,0.00102529
100,1625,0.00102399
100,1626,0.00102346
100,1627,0.0010222
100,1628,0.00102163
100,1629,0.00102041
100,1630,0.00101981
100,1631,0.00101863
100,1632,0.00101799
100,1633,0.00101685
100,1634,0.00101617
100,1635,0.00101508
100,1636,0.00101436
100,1637,0.00101332
100,1638,0.00101256
100,1639,0.00101155
100,1640,0.00101076
100,1641,0.0010098
100,1642,0.00100896
100,1643,0.00100804
100,1644,0.00100717
100,1645,0.00100629
100,1646,0.00100538
100,1647,0.00100455
100,1648,0.00100364
100,1649,0.00100281
100,1650,0.00100192
100,1651,0.00100107
100,1652,0.0010002
100,1653,0.000999335
100,1654,0.000998494
100,1655,0.000997606
100,1656,0.000996787
100,1657,0.00099588
100,1658,0.000995083
100,1659,0.000994201
100,1660,0.000993384
100,1661,0.000992537
100,1662,0.000991688
100,1663,0.000990877
100,1664,0.000989996
100,1665,0.00098922
100,1666,0.000988308
100,1667,0.000987567
100,1668,0.000986624
100,1669,0.000985917
100,1670,0.000984943
100,1671,0.000984271
100,1672,0.000983266
100,1673,0.000982629
100,1674,0.000981593
100,1675,0.00098099
100,1676,0.000979924
100,1677,0.000979355
100,1678,0.000978258
100,1679,0.000977723
100,1680,0.000976596
100,1681,0.000976095
100,1682,0.000974938
100,1683,0.00097447
100,1684,0.000973284
100,1685,0.000972849
100,1686,0.000971633
100,1687,0.000971231
100,1688,0.000969985
100,1689,0.000969617
100,1690,0.000968348
100,1691,0.000968007
100,1692,0.00096672
100,1693,0.000966399
100,1694,0.000965096
100,1695,0.000964796
100,1696,0.000963476
100,1697,0.000963196
100,1698,0.000961859
100,1699,0.000961599
100,1700,0.000960245
100,1701,0.000960006
100,1702,0.000958636
100,1703,0.000958416
100,1704,0.000957029
100,1705,0.00095683
100,1706,0.000955436
100,1707,0.000955247
100,1708,0.000953896
100,1709,0.000953667
100,1710,0.000952358
100,1711,0.000952091
100,1712,0.000950824
100,1713,0.000950518
100,1714,0.000949293
100,1715,0.000948949
100,1716,0.000947765
100,1717,0.000947383
100,1718,0.000946241
100,1719,0.00094582
100,1720,0.000944719
100,1721,0.000944261
100,1722,0.000943201
100,1723,0.000942705
100,1724,0.000941686
100,1725,0.000941153
100,1726,0.000940174
100,1727,0.000939603
100,1728,0.000938665
100,1729,0.000938058
100,1730,0.00093716
100,1731,0.000936515
100,1732,0.000935657
100,1733,0.000934976
100,1734,0.000934158
100,1735,0.00093344
100,1736,0.000932661
100,1737,0.000931907
100,1738,0.000931168
100,1739,0.000930378
100,1740,0.000929678
100,1741,0.000928852
100,1742,0.000928191
100,1743,0.000927329
100,1744,0.000926707
100,1745,0.000925809
100,1746,0.000925226
100,1747,0.000924293
100,1748,0.000923749
100,1749,0.000922782
100,1750,0.000922274
100,1751,0.000921327
100,1752,0.000920802
100,1753,0.000919875
100,1754,0.000919334
100,1755,0.000918426
100,1756,0.000917868
100,1757,0.00091698
100,1758,0.000916405
100,1759,0.000915536
100,1760,0.000914946
100,1761,0.000914096
100,1762,0.000913489
100,1763,0.000912658
100,1764,0.000912036
100,1765,0.000911224
100,1766,0.000910585
100,1767,0.000909792
100,1768,0.000909138
100,1769,0.000908363
100,1770,0.000907693
100,1771,0.000906937
100,1772,0.000906252
100,1773,0.000905514
100,1774,0.000904813
100,1775,0.000904094
100,1776,0.000903395
100,1777,0.000902677
100,1778,0.000902008
100,1779,0.000901263
100,1780,0.000900625
100,1781,0.000899851
100,1782,0.000899244
100,1783,0.000898442
100,1784,0.000897866
100,1785,0.000897036
100,1786,0.00089649
100,1787,0.000895633
100,1788,0.000895117
100,1789,0.000894233
100,1790,0.000893747
100,1791,0.000892837
100,1792,0.00089238
100,1793,0.000891455
100,1794,0.000891015
100,1795,0.000890075
100,1796,0.000889653
100,1797,0.000888698
100,1798,0.000888293
100,1799,0.000887324
100,1800,0.000886936
100,1801,0.000885953
100,1802,0.000885582
100,1803,0.000884608
100,1804,0.00088423
100,1805,0.000883293
100,1806,0.000882881
100,1807,0.000881981
100,1808,0.000881535
100,1809,0.000880672
100,1810,0.000880191
100,1811,0.000879365
100,1812,0.00087885
100,1813,0.00087806
100,1814,0.000877512
100,1815,0.000876758
100,1816,0.000876176
100,1817,0.000875458
100,1818,0.000874843
100,1819,0.000874161
100,1820,0.000873512
100,1821,0.000872866
100,1822,0.000872184
100,1823,0.000871573
100,1824,0.000870858
100,1825,0.000870283
100,1826,0.000869535
100,1827,0.000868995
100,1828,0.000868215
100,1829,0.00086771
100,1830,0.000866897
100,1831,0.000866427
100,1832,0.000865581
100,1833,0.000865146
100,1834,0.000864268
100,1835,0.000863868
100,1836,0.000862958
100,1837,0.000862592
100,1838,0.00086165
100,1839,0.000861319
100,1840,0.000860345
100,1841,0.000860048
100,1842,0.000859042
100,1843,0.000858779
100,1844,0.000857742
100,1845,0.000857513
100,1846,0.000856445
100,1847,0.000856249
100,1848,0.000855194
100,1849,0.000854987
100,1850,0.000853949
100,1851,0.000853728
100,1852,0.000852706
100,1853,0.00085247
100,1854,0.000851466
100,1855,0.000851216
100,1856,0.000850228
100,1857,0.000849963
100,1858,0.000848992
100,1859,0.000848713
100,1860,0.000847758
100,1861,0.000847465
100,1862,0.000846526
100,1863,0.00084622
100,1864,0.000845297
100,1865,0.000844977
100,1866,0.00084407
100,1867,0.000843736
100,1868,0.000842845
100,1869,0.000842497
100,1870,0.000841631
100,1871,0.000841261
100,1872,0.000840423
100,1873,0.000840027
100,1874,0.000839217
100,1875,0.000838795
100,1876,0.000838013
100,1877,0.000837566
100,1878,0.000836811
100,1879,0.000836338
100,1880,0.000835611
100,1881,0.000835113
100,1882,0.000834414
100,1883,0.000833891
100,1884,0.000833218
100,1885,0.00083267
100,1886,0.000832025
100,1887,0.000831452
100,1888,0.000830834
100,1889,0.000830236
100,1890,0.000829645
100,1891,0.000829041
100,1892,0.000828458
100,1893,0.000827869
100,1894,0.000827273
100,1895,0.000826699
100,1896,0.000826115
100,1897,0.000825531
100,1898,0.000824979
100,1899,0.000824365
100,1900,0.000823845
100,1901,0.000823201
100,1902,0.000822713
100,1903,0.000822039
100,1904,0.000821583
100,1905,0.000820879
100,1906,0.000820454
100,1907,0.000819721
100,1908,0.000819328
100,1909,0.000818566
100,1910,0.000818203
100,1911,0.000817417
100,1912,0.000817081
100,1913,0.00081627
100,1914,0.00081596
100,1915,0.000815135
100,1916,0.00081484
100,1917,0.000814005
100,1918,0.000813723
100,1919,0.000812876
100,1920,0.000812608
100,1921,0.000811749
100,1922,0.000811494
100,1923,0.000810623
100,1924,0.000810382
100,1925,0.0008095
100,1926,0.000809272
100,1927,0.000808379
100,1928,0.000808164
100,1929,0.000807259
100,1930,0.000807058
100,1931,0.000806142
100,1932,0.000805953
100,1933,0.000805026
100,1934,0.000804851
100,1935,0.000803912
100,1936,0.00080375
100,1937,0.0008028
100,1938,0.000802651
100,1939,0.000801725
100,1940,0.000801553
100,1941,0.000800658
100,1942,0.000800458
100,1943,0.000799593
100,1944,0.000799364
100,1945,0.00079853
100,1946,0.000798272
100,1947,0.000797468
100,1948,0.000797182
100,1949,0.000796408
100,1950,0.000796094
100,1951,0.00079535
100,1952,0.000795007
100,1953,0.000794293
100,1954,0.000793922
100,1955,0.000793238
100,1956,0.000792839
100,1957,0.000792185
100,1958,0.000791758
100,1959,0.000791133
100,1960,0.000790679
100,1961,0.000790082
100,1962,0.000789601
100,1963,0.000789034
100,1964,0.000788525
100,1965,0.000787987
100,1966,0.000787451
100,1967,0.000786942
100,1968,0.000786378
100,1969,0.000785898
100,1970,0.000785307
100,1971,0.000784856
100,1972,0.000784238
100,1973,0.000783815
100,1974,0.000783171
100,1975,0.000782776
100,1976,0.000782106
100,1977,0.000781739
100,1978,0.000781042
100,1979,0.000780703
100,1980,0.00077998
100,1981,0.000779669
100,1982,0.000778936
100,1983,0.000778637
100,1984,0.000777928
100,1985,0.000777606
100,1986,0.000776922
100,1987,0.000776576
100,1988,0.000775917
100,1989,0.000775549
100,1990,0.000774913
100,1991,0.000774522
100,1992,0.000773911
100,1993,0.000773498
100,1994,0.000772911
100,1995,0.000772475
100,1996,0.000771911
100,1997,0.000771453
100,1998,0.000770914
100,1999,0.000770434
100,2000,0.000769917
100,2001,0.000769415
100,2002,0.000768923
100,2003,0.000768399
100,2004,0.000767929
100,2005,0.000767384
100,2006,0.000766937
100,2007,0.000766383
100,2008,0.000765947
100,2009,0.000765405
100,2010,0.000764958
100,2011,0.000764428
100,2012,0.000763971
100,2013,0.000763452
100,2014,0.000762984
100,2015,0.000762477
100,2016,0.000762
100,2017,0.000761504
100,2018,0.000761017
100,2019,0.000760533
100,2020,0.000760035
100,2021,0.000759563
100,2022,0.000759055
100,2023,0.000758594
100,2024,0.000758076
100,2025,0.000757626
100,2026,0.000757098
100,2027,0.00075666
100,2028,0.000756131
100,2029,0.000755696
100,2030,0.000755192
100,2031,0.000754732
100,2032,0.000754255
100,2033,0.00075377
100,2034,0.000753319
100,2035,0.00075281
100,2036,0.000752384
100,2037,0.000751851
100,2038,0.000751451
100,2039,0.000750893
100,2040,0.000750518
100,2041,0.000749936
100,2042,0.000749587
100,2043,0.000748981
100,2044,0.000748658
100,2045,0.000748028
100,2046,0.000747729
100,2047,0.000747075
100,2048,0.000746802
100,2049,0.000746124
100,2050,0.000745876
100,2051,0.000745175
100,2052,0.000744951
100,2053,0.000744226
100,2054,0.000744027
100,2055,0.000743279
100,2056,0.000743105
100,2057,0.000742345
100,2058,0.000742184
100,2059,0.000741415
100,2060,0.000741264
100,2061,0.000740486
100,2062,0.000740346
100,2063,0.000739559
100,2064,0.000739428
100,2065,0.000738632
100,2066,0.000738512
100,2067,0.000737726
100,2068,0.000737597
100,2069,0.000736833
100,2070,0.000736684
100,2071,0.000735941
100,2072,0.000735771
100,2073,0.000735052
100,2074,0.00073486
100,2075,0.000734165
100,2076,0.00073395
100,2077,0.000733279
100,2078,0.000733041
100,2079,0.000732394
100,2080,0.000732134
100,2081,0.00073151
100,2082,0.000731227
100,2083,0.000730628
100,2084,0.000730322
100,2085,0.000729747
100,2086,0.000729418
100,2087,0.000728866
100,2088,0.000728516
100,2089,0.000727987
100,2090,0.000727614
100,2091,0.000727109
100,2092,0.000726714
100,2093,0.000726232
100,2094,0.000725815
100,2095,0.000725356
100,2096,0.000724917
100,2097,0.000724481
100,2098,0.00072402
100,2099,0.000723608
100,2100,0.000723125
100,2101,0.000722735
100,2102,0.000722249
100,2103,0.000721863
100,2104,0.000721398
100,2105,0.000720993
100,2106,0.000720548
100,2107,0.000720124
100,2108,0.000719699
100,2109,0.000719256
100,2110,0.000718851
100,2111,0.000718388
100,2112,0.000718004
100,2113,0.000717522
100,2114,0.000717158
100,2115,0.000716657
100,2116,0.000716313
100,2117,0.000715794
100,2118,0.000715469
100,2119,0.000714931
100,2120,0.000714626
100,2121,0.000714069
100,2122,0.000713784
100,2123,0.000713209
100,2124,0.000712943
100,2125,0.000712354
100,2126,0.000712103
100,2127,0.000711524
100,2128,0.000711264
100,2129,0.000710694
100,2130,0.000710426
100,2131,0.000709866
100,2132,0.000709589
100,2133,0.000709038
100,2134,0.000708753
100,2135,0.000708211
100,2136,0.000707918
100,2137,0.000707386
100,2138,0.000707084
100,2139,0.000706561
100,2140,0.000706251
100,2141,0.000705737
100,2142,0.000705419
100,2143,0.000704914
100,2144,0.000704588
100,2145,0.000704092
100,2146,0.000703758
100,2147,0.000703271
100,2148,0.000702928
100,2149,0.000702451
100,2150,0.0007021
100,2151,0.000701632
100,2152,0.000701273
100,2153,0.000700814
100,2154,0.000700447
100,2155,0.000699996
100,2156,0.000699622
100,2157,0.00069918
100,2158,0.000698797
100,2159,0.000698365
100,2160,0.000697984
100,2161,0.00069755
100,2162,0.000697189
100,2163,0.000696737
100,2164,0.000696396
100,2165,0.000695924
100,2166,0.000695604
100,2167,0.000695114
100,2168,0.000694812
100,2169,0.000694314
100,2170,0.000694022
100,2171,0.000693516
100,2172,0.000693232
100,2173,0.000692719
100,2174,0.000692443
100,2175,0.000691923
100,2176,0.000691655
100,2177,0.000691127
100,2178,0.000690867
100,2179,0.000690332
100,2180,0.000690081
100,2181,0.000689539
100,2182,0.000689295
100,2183,0.000688746
100,2184,0.00068851
100,2185,0.000687954
100,2186,0.000687726
100,2187,0.000687174
100,2188,0.000686943
100,2189,0.000686409
100,2190,0.000686161
100,2191,0.000685645
100,2192,0.00068538
100,2193,0.000684882
100,2194,0.000684599
100,2195,0.000684119
100,2196,0.00068382
100,2197,0.000683357
100,2198,0.000683041
100,2199,0.000682596
100,2200,0.000682263
100,2201,0.000681835
100,2202,0.000681486
100,2203,0.000681075
100,2204,0.000680709
100,2205,0.000680316
100,2206,0.000679934
100,2207,0.000679558
100,2208,0.000679159
100,2209,0.000678801
100,2210,0.000678385
100,2211,0.000678044
100,2212,0.000677612
100,2213,0.000677288
100,2214,0.00067684
100,2215,0.000676533
100,2216,0.000676069
100,2217,0.000675779
100,2218,0.000675331
100,2219,0.000675025
100,2220,0.000674595
100,2221,0.000674272
100,2222,0.000673861
100,2223,0.00067352
100,2224,0.000673127
100,2225,0.000672769
100,2226,0.000672393
100,2227,0.000672018
100,2228,0.000671661
100,2229,0.000671269
100,2230,0.000670929
100,2231,0.00067052
100,2232,0.000670197
100,2233,0.000669771
100,2234,0.000669467
100,2235,0.000669024
100,2236,0.000668737
100,2237,0.000668277
100,2238,0.000668008
100,2239,0.000667531
100,2240,0.000667279
100,2241,0.000666786
100,2242,0.000666551
100,2243,0.000666041
100,2244,0.000665824
100,2245,0.000665298
100,2246,0.000665098
100,2247,0.000664555
100,2248,0.000664372
100,2249,0.000663813
100,2250,0.000663647
100,2251,0.000663071
100,2252,0.000662922
100,2253,0.000662331
100,2254,0.000662199
100,2255,0.000661591
100,2256,0.000661476
100,2257,0.000660851
100,2258,0.000660753
100,2259,0.000660145
100,2260,0.000660031
100,2261,0.00065944
100,2262,0.00065931
100,2263,0.000658736
100,2264,0.00065859
100,2265,0.000658032
100,2266,0.00065787
100,2267,0.000657329
100,2268,0.000657151
100,2269,0.000656626
100,2270,0.000656433
100,2271,0.000655924
100,2272,0.000655716
100,2273,0.000655223
100,2274,0.000654999
100,2275,0.000654522
100,2276,0.000654282
100,2277,0.000653822
100,2278,0.000653567
100,2279,0.000653122
100,2280,0.000652852
100,2281,0.000652423
100,2282,0.000652138
100,2283,0.000651725
100,2284,0.000651424
100,2285,0.000651027
100,2286,0.000650711
100,2287,0.00065033
100,2288,0.000649999
100,2289,0.000649633
100,2290,0.000649288
100,2291,0.000648938
100,2292,0.000648577
100,2293,0.000648242
100,2294,0.000647867
100,2295,0.000647548
100,2296,0.000647158
100,2297,0.000646854
